Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2022-02-11,70566.1640625,71131.4470856976,70283.52255090121,70660.3778996996,12205407
2022-02-14,69435.6015625,70189.31229859227,68870.3185104308,70095.09845658073,13993255
2022-02-15,69435.6015625,69906.67077255767,68870.3185104308,69812.45693054613,9320365
2022-02-16,70471.9296875,70566.14349724265,69906.64682904411,70283.5020680147,10767386
2022-02-17,70660.375,71225.658,70189.30583333333,70660.375,13605382
2022-02-18,70000.8828125,70471.95201043069,69435.59977498317,70283.5243312584,10122226
2022-02-21,70000.8828125,70000.8828125,70000.8828125,70000.8828125,0
2022-02-22,70000.8828125,70000.8828125,70000.8828125,70000.8828125,0
2022-02-23,70000.8828125,70000.8828125,70000.8828125,70000.8828125,0
2022-02-24,67362.890625,68116.60128933567,67174.46295891608,68116.60128933567,15759283
2022-02-25,67739.75,68399.24687065369,67739.75,67928.17767732963,13168484
2022-02-28,67739.75,67739.75,67739.75,67739.75,0
2022-03-02,67551.328125,68210.82505230125,67362.90043148535,68116.61120554393,12481430
2022-03-03,68681.8828125,68870.31047453704,68022.38599537038,68116.59982638889,13232638
2022-03-04,68681.8828125,68681.8828125,68681.8828125,68681.8828125,0
2022-03-07,66043.9140625,66514.98334967902,65855.4863476284,65949.70020506419,18617138
2022-03-08,65478.61328125,65949.68244154677,64724.90262477518,64819.116456834534,15828269
2022-03-10,65478.61328125,65478.61328125,65478.61328125,65478.61328125,0
2022-03-11,65949.6875,66609.184375,65667.04598214285,66420.75669642857,15787655
2022-03-14,66138.1171875,66138.1171875,65572.83413461539,65949.68950320513,9040993
2022-03-15,66138.1171875,66138.1171875,66138.1171875,66138.1171875,0
2022-03-16,66326.5390625,66420.7528963956,65667.04222523082,66138.1113947088,10175750
2022-03-17,66326.5390625,66326.5390625,66326.5390625,66326.5390625,0
2022-03-18,66609.1875,66797.6151874116,66138.118281471,66514.9736562942,14410038
2022-03-21,65855.4765625,66891.82884030759,65855.4765625,66797.61499687053,11169002
2022-03-22,66232.3203125,66420.74796630512,65855.46500488976,65855.46500488976,9402666
2022-03-23,66420.7578125,67080.25469858156,66232.33013076242,66514.97165336879,12398025
2022-03-24,65761.2578125,66232.32699453796,65572.83013968481,65572.83013968481,37943357
2022-03-25,65761.2578125,66138.11315813038,65572.83013968481,66043.89932172278,12986010
2022-03-28,65667.046875,65855.47455613343,65195.97767216643,65478.61919386657,12619289
2022-03-29,66138.1171875,66232.33102964744,65761.26181891026,65949.68950320513,13686208
2022-03-30,66195.890625,66764.09569474249,66101.18978004291,66574.69400482833,12670187
2022-03-31,65911.78125,66479.98626077587,65911.78125,66195.88375538793,12510366
2022-04-01,65438.26171875,65817.06497037808,65343.56090584298,65817.06497037808,15916846
2022-04-04,65627.6640625,65627.6640625,64964.75836489899,65248.86080672799,11107905
2022-04-05,65532.97265625,65911.77596640174,65438.271828712066,65722.37431132587,8467248
2022-04-06,64870.06640625,65154.16888686131,64870.06640625,64964.76723312044,15517308
2022-04-07,64396.55859375,64870.06270105698,64396.55859375,64870.06270105698,20683327
2022-04-08,64207.16015625,64680.664287195796,64112.45933006084,64491.26263481748,15453191
2022-04-11,64301.85546875,64491.25710488771,63828.35137840574,64207.15465068115,12263735
2022-04-12,63449.5546875,64112.460482742536,63449.5546875,64017.75965485074,13924389
2022-04-13,65059.46875,65343.571233624454,63638.95633187773,63733.65715975255,17378619
2022-04-14,63923.0625,65059.4725,63923.0625,65059.4725,16409494
2022-04-15,63070.75,63733.655780780784,62976.04917417418,63638.954954954956,13176415
2022-04-18,63165.453125,63544.25644209146,62597.24814936282,62976.05146645428,10119203
2022-04-19,63733.66015625,64396.56598254086,63449.5576592682,63544.258491595465,12959434
2022-04-20,63828.37109375,63828.37109375,62976.06346786906,63449.567704469584,16693293
2022-04-21,64112.45703125,64680.661968011445,63923.05538566285,64017.75620845642,12847448
2022-04-22,63449.5546875,63733.65717117537,63165.45220382462,63638.95634328358,11791478
2022-04-25,62786.64453125,63165.447816506414,62786.64453125,62976.04617387821,11016474
2022-04-26,62597.25,63165.454992435705,62597.25,62881.35249621785,12946923
2022-04-27,61555.53515625,62029.03927283654,61460.83433293269,61934.33844951923,18122084
2022-04-28,61366.1328125,62029.03856819059,61082.03034577546,61934.33774594908,16895527
2022-04-29,63828.37109375,64017.772788390204,61555.550758067504,61650.25160538761,26190390
2022-05-02,63733.66015625,64017.762653231795,62976.053497631874,63070.754329959134,14106184
2022-05-03,63923.0625,64775.37,63733.660833333335,63828.361666666664,14168875
2022-05-04,64301.85546875,64775.35955909426,63923.0521964746,64396.55628681886,11505248
2022-05-06,62976.046875,63544.25180921053,62976.046875,63449.55098684211,14356156
2022-05-10,62218.44921875,62786.654234446345,61839.64587495243,62407.850890648784,17235605
2022-05-11,62218.44921875,62786.654234446345,61744.94503900305,62029.047546851216,12330920
2022-05-12,61460.8359375,62029.04089223806,61460.8359375,61744.93841486903,16414188
2022-05-13,62976.046875,63165.44851973684,61744.93618421053,61839.63700657895,14551536
2022-05-16,62786.64453125,63828.35356570513,62597.2428886218,63544.25110176282,11937555
2022-05-17,64017.76171875,64301.86421158469,63070.75340930104,63070.75340930104,15680447
2022-05-18,64491.27734375,65059.482430479075,64017.7731048091,64680.67903932636,16486319
2022-05-19,63923.0625,64017.763333333336,62976.05416666667,62976.05416666667,17073727
2022-05-20,64396.55859375,64775.361879595584,64112.456129365804,64207.1569508272,12109671
2022-05-23,64301.85546875,65154.162831369664,64017.75301454345,65154.162831369664,13684088
2022-05-24,62976.046875,64112.456743421055,62976.046875,63923.05509868421,15482576
2022-05-25,62881.34765625,63544.25342973457,62407.84353233246,63165.45013060053,15150490
2022-05-26,62407.8515625,63638.9624430956,62029.04821462443,62786.654910375575,15970890
2022-05-27,62976.046875,63354.85016447369,62691.94440789474,63165.44851973684,11405555
2022-05-30,64112.45703125,64207.15785404357,63354.8504489014,63923.05538566285,14255484
2022-05-31,63828.37109375,63923.0719410701,63165.465162509274,63923.0719410701,24365002
2022-06-02,63165.453125,63449.55561281859,62881.350637181415,63070.75229572714,14959443
2022-06-03,63260.15234375,63733.65647805951,63260.15234375,63638.955651197604,8222883
2022-06-07,62029.04296875,62881.35042938931,61934.342139790075,62691.94877146947,19355755
2022-06-08,61839.640625,62218.44393663859,61839.640625,61934.34145290965,12483180
2022-06-09,61744.9375,61744.9375,61082.03172929448,61650.236675613494,25790725
2022-06-10,60419.125,60987.32993730407,60419.125,60608.526645768026,22193552
2022-06-13,58809.21875,59472.12459742351,58809.21875,59093.321256038646,22157816
2022-06-14,58619.81640625,58903.91890902666,57862.20973217892,57956.91056643781,24606419
2022-06-15,57483.40625,58241.01292215815,57009.90207990115,58051.611254118616,26811224
2022-06-16,57672.8046875,58525.112145935964,57294.00137263957,58051.60800236043,23394895
2022-06-17,56631.09765625,56725.79848845109,56252.294327445656,56252.294327445656,29053450
2022-06-20,55589.390625,56725.80065481261,55021.1856100937,56631.099818994895,34111306
2022-06-21,55399.984375,56062.890170940176,55115.881891025645,55589.38603098291,25148109
2022-06-22,54547.67578125,55968.18817138672,54547.67578125,55873.4873453776,23334687
2022-06-23,54358.2734375,54926.47838632404,53790.068488675955,54642.37591191202,28338608
2022-06-24,55305.28125,55968.18701840754,54642.37548159247,54831.777129708906,23256103
2022-06-27,55684.0859375,56725.795028167515,55210.5818053784,55873.48759034864,18122236
2022-06-28,56252.29296875,56346.99379866372,55589.38715935396,56062.89130892256,13540538
2022-06-29,55262.33203125,56024.571093750004,55262.33203125,55738.7314453125,14677138
2022-06-30,54309.53515625,54881.21447368421,54309.53515625,54500.09492872807,18915142
2022-07-01,53547.29296875,54785.93141820507,53261.453326568066,54214.2521338412,24982097
2022-07-04,54404.81640625,54690.656072132224,53070.89796546629,53452.017519975925,17807126
2022-07-05,54500.1015625,55452.90054086538,54500.1015625,54881.221153846156,14216539
2022-07-06,53737.85546875,54595.37443899601,53737.85546875,54595.37443899601,16820461
2022-07-07,55452.89453125,55929.2939688037,53642.57666854597,53737.8565560567,21322833
2022-07-08,55929.296875,56500.976229770014,55452.89741269165,55834.01698253833,15339271
2022-07-11,56024.57421875,56786.81332376701,55929.29433062288,56500.973659385636,13042624
2022-07-12,55357.62109375,55929.30048542384,55357.62109375,55834.02058681153,9336061
2022-07-13,55262.33203125,55834.011328125,55262.33203125,55548.171679687504,10841315
2022-07-14,54785.93359375,55452.89278532608,54690.65370923913,54785.93359375,15067012
2022-07-15,57167.93359375,57167.93359375,55357.615696614586,55643.45536458334,18685583
2022-07-18,58978.25,59073.52988691438,57644.331583198706,57739.61147011309,20832517
2022-07-19,58025.453125,58597.13246613301,57358.49389367816,58501.852575944176,15248261
2022-07-20,57644.33203125,59168.81023372934,57644.33203125,58882.97057076446,16782238
2022-07-21,58882.9765625,58978.25645985032,57834.897691646445,58216.01728104774,12291374
2022-07-22,58406.5703125,59264.08928935563,58311.290426182706,58882.96974408646,10261310
2022-07-25,58216.0078125,58978.24686732815,57930.168166939446,58025.44804879296,9193681
2022-07-26,58787.69140625,58978.25118390397,57930.172406807134,57930.172406807134,6597211
2022-07-27,58882.9765625,58978.25645985032,58311.29717839806,58406.577075748384,7320997
2022-07-28,58978.25,59645.20920840065,58692.410339256865,59359.369547657516,10745302
2022-07-29,58501.8515625,59645.210224959286,58406.57167396173,59454.650447882734,15093120
2022-08-01,58406.5703125,58787.68985776917,57453.77144932708,58120.730653548126,13154816
2022-08-02,58787.69140625,58978.25118390397,58120.7321844611,58311.29196211507,13614895
2022-08-03,58406.5703125,58692.409971451874,58120.730653548126,58692.409971451874,10053861
2022-08-04,58597.1328125,58882.9724847561,58311.293140243906,58787.69259400407,9125439
2022-08-05,58597.1328125,58978.252375508135,58311.293140243906,58787.69259400407,9567620
2022-08-08,57930.17578125,58501.85514751233,57739.615992495885,58501.85514751233,11313150
2022-08-09,57167.93359375,57834.89281901042,56786.81403645833,57739.6129296875,18251170
2022-08-10,56310.4140625,56405.693950930625,55834.01462034687,56119.85428563875,18084349
2022-08-11,57072.65234375,57167.932230801336,56500.97302144198,56786.81268259599,15141941
2022-08-12,57358.49609375,57834.89556296719,56596.25694300249,56691.53683684593,10786658
2022-08-16,58120.734375,58692.4137295082,57453.77512807377,57644.334912909835,15036727
2022-08-17,57549.0546875,58311.29382243378,57453.77479563328,58216.01393056705,9061518
2022-08-18,58597.1328125,58978.252375508135,57167.93445121952,57453.77412347561,16372754
2022-08-19,58025.453125,58692.412356321845,57739.6134544335,58501.852575944176,6923679
2022-08-22,57167.93359375,57549.05315104167,56977.37381510417,57453.77326171875,8259865
2022-08-23,56310.4140625,56786.81350465313,56215.134174069375,56215.134174069375,9041629
2022-08-24,56215.1328125,56691.5322431144,56215.1328125,56405.69258474576,8888486
2022-08-25,56882.09765625,56882.09765625,56215.13838724874,56405.69817839196,5767902
2022-08-26,57167.93359375,58025.45259765625,57072.65370442708,57453.77326171875,9499995
2022-08-29,55834.0234375,56119.86314793089,55834.0234375,55929.30334097696,9841329
2022-08-30,56024.57421875,56215.13399500425,55548.17477811437,55929.29433062288,9690044
2022-08-31,56882.09765625,57072.65744739322,55452.89922267588,55452.89922267588,14203512
2022-09-01,55643.453125,56119.85255244007,55548.17323951198,55929.292781464035,14905777
2022-09-02,54785.93359375,55834.01232336956,54785.93359375,55548.17266983695,15040310
2022-09-05,54404.81640625,55071.77562664186,54118.976740367776,54690.656072132224,11425977
2022-09-06,54404.81640625,54881.215849387045,54214.25662899519,54500.09629487741,7503086
2022-09-07,53356.73828125,54023.697509765625,53261.45839146205,54023.697509765625,17384854
2022-09-08,52975.6171875,53737.85628372302,52975.6171875,53547.29650966726,18000016
2022-09-13,55357.62109375,55738.74068819923,54118.98241179002,54309.54220901463,17166581
2022-09-14,54118.97265625,54500.09218199824,53452.013486190575,53547.29336762764,12524961
2022-09-15,53356.73828125,54404.81706891741,53356.73828125,54309.53717912946,11664819
2022-09-16,53547.29296875,53737.85273020463,52880.33380365881,52975.613684386124,13456503
2022-09-19,53737.85546875,54309.53478224734,53356.735926418434,53642.575583167105,12278653
2022-09-20,53166.1796875,54309.53839045699,53166.1796875,53737.859038978495,14041465
2022-09-21,52689.77734375,52880.337117145114,52403.93768365732,52785.05723044756,11863700
2022-09-22,51832.265625,52118.10532513787,51736.985724954044,52022.82542509191,12786510
2022-09-23,51927.54296875,52308.66255017202,51641.703282683484,51832.2630733945,10555964
2022-09-26,51355.86328125,51641.70296556122,51070.02359693877,51165.30349170918,15008449
2022-09-27,51641.69921875,51641.69921875,50974.74000374769,51260.57966732011,16631289
2022-09-28,50403.06640625,51832.26488657845,50021.94681149575,51355.86539313563,19991129
2022-09-29,50461.5859375,51516.86625178232,50461.5859375,51133.12795567966,13882080
2022-09-30,50941.25390625,51420.92673022599,49694.10456391243,50173.77738788842,22503249
2022-10-04,52955.8828125,53147.751953125,52284.3408203125,53051.8173828125,19148435
2022-10-05,53723.35546875,54874.57022879464,53147.748088727676,54586.76653878348,22458970
2022-10-06,54011.1640625,54970.50978297069,54011.1640625,54394.90235068827,14944446
2022-10-07,53915.23046875,54586.77248526468,52955.88473087188,53627.42674738656,16886813
2022-10-11,53147.75,53435.55370036101,51804.666064981946,52188.40433212996,21437877
2022-10-12,53531.48828125,54682.703082997316,52955.880880376346,53435.55371443772,18408910
2022-10-13,52955.8828125,53819.2939453125,52955.8828125,53147.751953125,13784602
2022-10-14,54011.1640625,54203.03320659413,53531.49120226465,53915.229490452926,12924326
2022-10-17,54298.97265625,54682.71097890902,53435.561430267226,53531.49601093198,13641878
2022-10-18,54203.03125,54778.638661504425,53531.48926991151,54394.90038716814,14820702
2022-10-19,53531.48828125,54586.76851618504,53435.55371443772,54394.899382560485,12660652
2022-10-20,53243.68359375,53723.35641891892,52859.945333614865,52955.87989864864,17107653
2022-10-21,53627.41796875,54011.15620108452,52859.94150408095,52859.94150408095,11456060
2022-10-24,55162.37109375,55162.37109375,54394.89462635869,54682.69830163044,16944503
2022-10-25,55354.24609375,56217.65721133016,54682.70411340988,54682.70411340988,17405678
2022-10-26,56985.12890625,57176.99802714646,55354.241378630046,55642.04505997475,20824967
2022-10-27,57081.0625,57656.66985294118,56505.45514705883,57272.93161764706,21756712
2022-10-28,54970.5078125,56793.26461605584,54874.5732438918,56505.46091023124,20924937
2022-10-31,56985.12890625,57464.80170849116,55642.04505997475,55737.97962042298,18999514
2022-11-01,57560.73828125,57848.54197265625,57081.06546223958,57464.80371744791,17201647
2022-11-02,57177.0,57560.73825503355,56889.19630872483,57272.93456375839,13202919
2022-11-03,56793.265625,57368.873046875,55737.9853515625,56217.658203125,17492162
2022-11-04,56985.12890625,57081.06346669823,56025.783301767675,56697.325224905304,12445841
2022-11-07,57752.609375,57848.54394206811,56985.13283845515,57272.936539659466,12437246
2022-11-08,59287.56640625,59383.5009797229,58040.41695110235,58040.41695110235,18273898
2022-11-09,59479.4296875,59671.2988155242,58807.887739415324,59479.4296875,14045592
2022-11-10,57944.4765625,58999.75676479718,57944.4765625,58903.82220095199,21087633
2022-11-11,60342.84375,60630.64745627981,59767.23633744039,60534.712887519876,20037163
2022-11-14,59383.49609375,60342.84174954564,59191.626962590875,60342.84174954564,15973416
2022-11-15,59863.16796875,59959.102532802484,59095.691456330125,59671.29884064503,12310986
2022-11-16,60150.97265625,60150.97265625,59191.62699985048,59863.16895933014,12909260
2022-11-17,58903.8203125,59479.427677117266,58807.88575173046,59479.427677117266,13298296
2022-11-18,59287.56640625,59863.17384708738,58903.82811235842,59287.56640625,12236503
2022-11-21,58903.8203125,59287.55855557818,58328.212947882734,58903.8203125,9378097
2022-11-22,58136.34765625,58711.95505878713,57848.54395498143,58424.15135751856,9411289
2022-11-23,58520.08203125,58807.8857133709,58232.2783491291,58711.95115266393,8765050
2022-11-24,58903.8203125,59191.62399480863,58424.147508652284,58711.951190960914,8125010
2022-11-25,58520.08203125,59191.62395619877,58328.21290983606,58903.820274077865,6677933
2022-11-28,57656.67578125,58040.414056000416,57368.87207518719,58040.414056000416,8589032
2022-11-29,58136.34765625,58136.34765625,57368.871119533826,57464.805686623346,7014160
2022-11-30,59671.296875,59671.296875,57752.605657154345,57944.47477893891,19768903
2022-12-01,60055.0390625,60630.64646565495,59767.235360922525,60534.71189846246,16631445
2022-12-02,57944.4765625,59959.10240324917,57944.4765625,59959.10240324917,15331184
2022-12-05,57848.546875,58616.02345045605,57560.74315920398,58424.154306592034,13767787
2022-12-06,56793.265625,57656.6767578125,56793.265625,57368.873046875,13888300
2022-12-07,56505.45703125,57176.99896540747,56121.71878316002,56409.5224692275,12100662
2022-12-08,56793.265625,56793.265625,56217.658203125,56313.5927734375,12986815
2022-12-09,57944.4765625,58136.3456901904,56889.19636020281,56889.19636020281,10529632
2022-12-12,57081.0625,57560.73529411765,56985.12794117647,57464.80073529412,9036472
2022-12-13,57272.94140625,57848.5488575691,56985.13768059045,57177.00683103015,9040873
2022-12-14,58040.41015625,58136.34471849173,57368.86822055785,57368.86822055785,8207485
2022-12-15,56889.1953125,57752.60637120574,56889.1953125,57368.868122892076,8716039
2022-12-16,57081.0625,57081.0625,55929.847794117646,55929.847794117646,13033596
2022-12-19,57081.0625,57464.80073529412,56697.32426470589,57081.0625,7696187
2022-12-20,56217.6640625,56697.33696405717,56121.729482188566,56601.402383745735,9284761
2022-12-21,55642.046875,56697.327074353445,55642.046875,56313.5888200431,10356971
2022-12-22,56697.328125,56697.328125,55737.9824714467,55737.9824714467,10720630
2022-12-23,55737.98828125,56025.79200731497,55354.249979830034,55833.92285660499,9829407
2022-12-26,55546.109375,55737.978492012095,55354.24025798791,55642.043933506044,6756411
2022-12-27,55737.98828125,56025.79200731497,55546.11913054001,55642.05370589501,10667027
2022-12-28,54638.4609375,55603.80477031802,54445.39217093639,55603.80477031802,14665410
2022-12-29,53383.5078125,54252.317162070525,53383.5078125,54059.24841772152,11295935
2023-01-02,53576.578125,54155.784374999996,53286.975,53576.578125,10031448
2023-01-03,53480.0390625,54059.24526173285,52611.22976365073,53480.0390625,13547030
2023-01-04,55796.8671875,55989.93593209342,53673.11099697232,53769.64536926903,20188071
2023-01-05,56183.0078125,56762.214078608245,55603.801546391755,56183.0078125,15682826
2023-01-06,56955.28125,57341.41875,55893.403125,56279.540624999994,17334989
2023-01-09,58596.37109375,58596.37109375,57534.4928696458,57631.02725365527,18640107
2023-01-10,58306.76171875,58982.502334695775,57824.0898502173,58113.69297133692,14859797
2023-01-11,58403.30078125,59079.04145144628,58210.23201833678,58885.97268853306,12310751
2023-01-12,58403.30078125,59079.04145144628,57824.09449251033,58982.50706998967,16102561
2023-01-13,58692.90234375,59079.03985916941,58306.7648283306,58403.299207185446,12510328
2023-01-16,58982.5,59465.17184942717,58692.8968903437,59175.56873977087,10039972
2023-01-17,58885.96875,59368.640625,58499.831249999996,59079.0375,9831456
2023-01-18,58306.76171875,58885.96796098924,57824.0898502173,58596.36483986962,11584041
2023-01-19,59368.63671875,59368.63671875,58306.75866361788,58403.29303226626,12808490
2023-01-20,59658.25,60140.92192556634,58982.50930420712,59947.853155339806,9646327
2023-01-25,61106.26171875,61492.39923356043,60816.65858264218,61299.33047615521,39217
2023-01-26,61588.9296875,61685.46406005094,61106.2578247453,61588.9296875,54188
2023-01-27,62361.20703125,62747.34453608746,61685.46639778444,62168.13827883127,44282
2023-01-30,61106.26171875,62650.81177799171,60913.19296134479,62650.81177799171,59628
2023-01-31,59272.109375,61492.40011706026,58885.97185464169,61299.331356881106,163847
2023-02-01,58885.96875,60527.053125,58885.96875,60430.518749999996,98585
2023-02-02,61299.32421875,61685.461694143705,60430.514899114176,61009.72111220473,65992
2023-02-03,61299.32421875,61781.996062992126,60816.652374507874,61685.461694143705,47567
2023-02-06,59465.171875,60816.65305397727,59465.171875,60623.58431412338,144104
2023-02-07,59851.30859375,60333.980437247985,59465.17111895161,59754.7742250504,32873
2023-02-08,60913.1875,61106.256240095085,60237.4469096672,60623.58438985737,42558
2023-02-09,61106.26171875,61106.26171875,60140.91793172393,60816.65858264218,48035
2023-02-10,60720.12109375,60816.655467507946,60237.44922496025,60430.51797247615,44786
2023-02-13,60720.12109375,60816.655467507946,60140.9148512023,60720.12109375,59395
2023-02-14,61009.71875,61685.459305775315,61009.71875,61395.85621044304,70606
2023-02-15,60044.37890625,61685.463217192526,59851.31016378618,61685.463217192526,58370
2023-02-16,61492.3984375,61492.3984375,60237.45153061225,60333.98590806515,41448
2023-02-17,60430.515625,61106.25621505591,60237.44688498403,60720.11873502396,28613
2023-02-20,60527.0546875,60816.65781997608,59658.24529007177,60720.12344248405,29846
2023-02-21,59947.8515625,60623.59224033817,59851.31717995169,60527.057857789856,60971
2023-02-22,58982.5,59658.24058919804,58885.965630114566,59368.637479541736,39178
2023-02-23,59851.30859375,60333.980437247985,59368.636750252015,59561.70548765121,37145
2023-02-24,59175.5703125,60430.517154363784,59175.5703125,60140.9140370106,50792
2023-02-27,58403.30078125,58692.90392561984,58113.69763688017,58692.90392561984,11155697
2023-02-28,58499.828125,59272.103083745875,58403.29375515677,58692.89686468647,13715861
2023-03-02,58692.90234375,59658.24613229852,58403.299207185446,58789.436722604856,13095682
2023-03-03,58403.30078125,59079.04145144628,58403.30078125,58885.97268853306,10711405
2023-03-06,59368.63671875,59465.17108739837,58692.89613821138,58982.499244156505,13630602
2023-03-07,58596.37109375,59272.11178181631,58596.37109375,59272.11178181631,11473280
2023-03-08,58210.23046875,58403.29922652363,57824.09295320274,58017.16171097637,14161857
2023-03-09,58017.16015625,58692.90079034941,57824.09140365016,58403.297661449666,14334499
2023-03-10,57437.94921875,57631.01795561975,57051.811745010506,57437.94921875,11902471
2023-03-13,57920.62109375,58113.68983072916,57244.88051432292,57824.086725260415,12779724
2023-03-14,56955.28125,57437.953125,56955.28125,57341.41875,12147346
2023-03-15,57727.55859375,58210.23048834657,57534.48983591137,57920.62735158863,10482149
2023-03-16,57824.09375,58113.69689065109,57051.818708263774,57148.3530884808,10611939
2023-03-17,59175.5703125,59175.5703125,58499.82970534258,58692.8984502447,14090110
2023-03-20,58113.6953125,59079.03908845515,58113.6953125,58982.50471085963,9618009
2023-03-21,58210.23046875,58596.36798429726,58017.16171097637,58403.29922652363,8318514
2023-03-22,58982.5,59079.034369885434,58403.293780687396,58885.965630114566,8978591
2023-03-23,60140.91796875,60140.91796875,58499.833529795345,58499.833529795345,15381057
2023-03-24,60816.66015625,61106.26329985119,60140.91948784722,60527.05701264881,18278602
2023-03-27,59947.8515625,60623.59224033817,59851.31717995169,60430.52347524155,11039331
2023-03-28,60720.12109375,60720.12109375,59947.8461036864,60237.44922496025,11614118
2023-03-29,60527.0546875,60527.0546875,60044.38280003987,60333.98593251595,11216008
2023-03-30,61363.03125,61848.49826938291,61265.937846123416,61848.49826938291,15684377
2023-03-31,62139.77734375,62139.77734375,61848.49713745117,62139.77734375,14094479
2023-04-03,61265.9296875,62139.770206022185,61168.83629655309,62139.770206022185,11973133
2023-04-04,61751.3984375,61945.58522503931,60974.65128734277,61557.21164996069,11120514
2023-04-05,62042.6796875,62139.7730829421,61557.21271028952,61848.49289661581,9176149
2023-04-06,60489.19140625,61751.4056731541,60489.19140625,61654.31226800763,14992747
2023-04-07,63110.70703125,63304.89382211539,61945.586286057696,61945.586286057696,27476120
2023-04-10,63790.36328125,64372.92367651255,62819.42928914574,62916.52268835616,18777166
2023-04-11,63984.546875,64275.82705804249,63499.07990326252,64275.82705804249,16323183
2023-04-12,64081.6484375,64275.83525094697,63401.9945904356,63887.46162405302,15021313
2023-04-13,64178.73046875,64178.73046875,63499.076742152036,63693.26352118003,15091022
2023-04-14,63207.8046875,64664.2057171659,63110.71128552227,64664.2057171659,16176490
2023-04-17,63401.98828125,63693.26847243491,62819.42789888017,63110.70809006508,13486618
2023-04-18,63693.26953125,64081.64312595274,62916.52234184451,63984.54972727705,14802060
2023-04-19,63596.171875,63887.45205152672,63401.98509064886,63596.171875,10255985
2023-04-20,63401.98828125,63401.98828125,62722.33450181853,63207.80148712672,9501169
2023-04-21,63790.36328125,63984.55007967085,63499.08308361872,63887.456680460426,10538622
2023-04-24,63304.89453125,63790.36151385161,62916.52094516871,63401.98792777032,12986581
2023-04-25,61751.3984375,63499.07952535377,61557.21164996069,63401.98613158412,16193271
2023-04-26,62236.8671875,62431.05398059672,61460.120015113105,61751.40020475819,12664541
2023-04-27,62722.33203125,63110.70560419891,61460.11791916602,62236.86506506385,14779601
2023-04-28,63596.171875,63984.54544370229,63110.70491412214,63304.891698473286,19699481
2023-05-02,63790.36328125,64372.92367651255,63207.80288598744,64081.64347888128,14396948
2023-05-03,63499.0859375,63693.27274464832,63013.6189196292,63207.80572677752,8876749
2023-05-04,63207.8046875,63790.36509936636,62819.4310795891,63693.271697388634,9791064
2023-05-08,63984.546875,64372.92045238999,63499.07990326252,64372.92045238999,9405365
2023-05-09,63401.98828125,63887.45526655819,63207.80148712672,63887.45526655819,9366861
2023-05-10,62722.33203125,63596.17257038506,62431.05185153831,63596.17257038506,13057727
2023-05-11,62333.9609375,63207.80151139019,62333.9609375,62819.42792299455,11648905
2023-05-12,62236.8671875,62722.33417024181,61751.40020475819,61848.49360130655,8693913
2023-05-15,62625.2421875,62722.33558624031,62042.68179505814,62236.86859253876,8172021
2023-05-16,63499.0859375,63984.5529553708,63401.99253392584,63887.45955179664,12334657
2023-05-17,63110.70703125,63984.54759014423,62916.52024038462,63984.54759014423,10745504
2023-05-18,64275.83203125,64275.83203125,63790.36502195053,64081.64522753021,14431704
2023-05-19,66411.8828125,66411.8828125,65538.04224917763,65829.32243695176,20349345
2023-05-22,66508.9765625,66994.44354470803,66023.50958029197,66411.8831660584,14470308
2023-05-23,66411.8828125,66703.16300027413,66120.60262472589,66508.9762084247,8561643
2023-05-24,66508.9765625,66703.1633553832,66023.50958029197,66120.60297673357,8192896
2023-05-25,66800.25,67965.37063953489,66703.15661337209,67868.27725290698,14231160
2023-05-26,68256.6640625,68353.7574679943,67479.91681854552,67771.19703502845,19549511
2023-05-30,70198.5234375,70198.5234375,69130.4961099585,69227.58950337138,27476897
2023-05-31,69324.6875,70392.71489845938,68936.31390056023,70295.62149859943,25666087
2023-06-01,68839.21875,69518.87253173484,68547.93855782793,68839.21875,14669296
2023-06-02,70101.4296875,70101.4296875,69518.86932998615,69615.96272290513,12161798
2023-06-05,69615.9609375,70586.8948417887,69324.6807662134,70586.8948417887,12686829
2023-06-07,68936.3125,69518.87288732395,68742.12570422536,69227.59269366197,14796613
2023-06-08,68839.21875,68839.21875,67965.37817348378,68353.75176304654,19165568
2023-06-09,69907.25,70198.53020833334,68742.12916666667,69033.409375,15050209
2023-06-12,68936.3125,70295.62007042253,68742.12570422536,70004.33987676055,12064287
2023-06-13,69907.25,70101.43680555555,69518.8763888889,69615.96979166666,13227285
2023-06-14,69810.1484375,70101.42861178721,69033.40130606746,70004.33522035815,12541046
2023-06-15,69421.78125,70198.5284527972,69227.5944493007,70004.34165209791,13614994
2023-06-16,69713.0625,69810.15590181058,68839.22188370474,69713.0625,15373696
2023-06-19,69130.5,69615.96699438202,68839.21980337078,69227.5933988764,11100887
2023-06-20,69324.6875,69324.6875,68353.75350140056,68645.03370098039,11557883
2023-06-21,68450.8359375,69130.48962765957,68353.74255319149,68645.02270611702,10626603
2023-06-22,69227.59375,69421.78054873773,68062.47295757363,68159.5663569425,11411007
2023-06-23,69518.8671875,70101.42752706005,69518.8671875,69907.2407472067,12329484
2023-06-26,70295.625,70392.71840469613,69421.78435773481,69615.97116712708,10541901
2023-06-27,70489.8046875,70489.8046875,69907.24431818182,70392.71129261363,9442997
2023-06-28,70586.8984375,70586.8984375,69907.2446698762,70489.80504212517,8783093
